@relation House

@attribute Area real
@attribute Beds real
@attribute Baths real
@attribute Parkings real
@attribute CTS {y, n}
@attribute CTC {n, y}
@attribute CTT {n, y}
@attribute Heating {y, n}
@attribute View {y, n}
@attribute RentCat {UN, LN, N}

@data
241, 1, 1, 1, n, n, n, y, y, UN
779, 3, 2, 1, n, y, y, y, n, UN
222, 3, 1, 1, y, n, y, y, n, LN
234, 1, 1, 0, n, y, n, y, n, UN
141, 1, 1, 1, n, n, y, n, n, LN
456, 3, 2, 0, n, n, n, y, y, UN
642, 3, 1, 1, n, n, y, n, y, N
114, 3, 2, 1, n, n, y, y, n, LN
609, 3, 1, 0, n, y, n, n, n, N
418, 3, 2, 0, y, n, n, n, y, N
504, 3, 2, 1, n, n, y, n, y, N
520, 1, 1, 0, n, y, n, y, n, N
158, 2, 1, 1, n, n, y, y, y, UN
771, 3, 2, 1, n, n, n, n, y, N
326, 2, 1, 1, n, n, y, n, y, UN
588, 3, 1, 0, n, n, y, y, y, N
403, 1, 1, 1, n, y, n, n, n, UN
738, 2, 1, 1, n, y, n, n, n, N
267, 3, 2, 1, y, n, n, n, n, LN
501, 3, 1, 1, n, n, y, y, y, N
456, 1, 1, 0, n, y, y, y, n, UN
282, 3, 1, 1, n, y, n, n, y, UN
140, 2, 1, 1, y, n, n, n, y, UN
476, 1, 1, 0, n, y, y, y, n, N
145, 1, 1, 1, y, n, n, n, y, UN
102, 1, 1, 0, n, y, n, n, n, N
655, 3, 1, 1, n, n, y, y, y, N
766, 3, 1, 0, n, y, n, n, n, UN
433, 3, 1, 1, n, n, n, n, n, LN
711, 3, 1, 1, n, n, y, n, y, N
634, 3, 1, 1, y, y, y, y, n, UN
266, 3, 1, 0, y, y, n, y, y, UN
753, 1, 1, 0, n, y, y, y, n, N
565, 3, 1, 1, n, n, n, n, y, N
690, 3, 2, 0, n, n, n, n, y, UN
373, 3, 2, 1, n, n, y, y, n, LN
383, 3, 1, 1, n, n, n, n, n, LN
387, 2, 1, 1, n, n, y, y, y, UN
421, 3, 2, 1, n, n, n, n, n, LN
181, 3, 2, 1, y, n, y, n, n, LN
621, 2, 1, 0, n, y, y, n, n, N
456, 2, 1, 1, n, y, n, y, n, N
331, 1, 1, 0, n, y, n, y, n, UN
265, 2, 1, 0, y, n, n, y, y, UN
553, 3, 1, 1, n, n, n, n, y, N
752, 2, 1, 1, n, y, n, n, n, N
206, 3, 2, 1, y, n, y, y, n, LN
472, 1, 1, 0, n, y, n, n, n, N
393, 3, 2, 1, y, n, n, y, n, LN
148, 3, 2, 1, n, n, n, n, n, LN
406, 3, 2, 1, y, n, n, n, n, LN
158, 1, 1, 1, n, y, y, n, n, N
738, 3, 2, 0, n, y, y, y, n, N
289, 2, 1, 1, y, n, y, y, y, UN
180, 3, 1, 0, n, y, n, y, y, UN
670, 2, 1, 1, n, y, n, y, n, N
490, 3, 2, 0, n, y, y, n, n, N
278, 3, 2, 1, y, y, n, y, n, UN
204, 2, 1, 1, n, n, n, y, y, UN
444, 1, 1, 1, n, y, y, y, n, N
670, 3, 2, 0, n, n, y, n, y, N
737, 3, 2, 0, n, y, y, n, n, UN
624, 1, 1, 1, n, y, n, n, n, UN
326, 1, 1, 1, y, n, n, n, y, UN
214, 3, 1, 1, n, n, y, n, n, LN
205, 3, 1, 1, y, n, y, y, n, LN
718, 3, 2, 1, n, n, y, n, y, UN
252, 2, 1, 1, y, n, n, y, y, UN
463, 3, 1, 0, n, n, n, y, y, N
109, 1, 1, 1, y, y, y, y, n, UN
355, 3, 1, 0, y, y, n, n, y, UN
130, 2, 1, 0, n, n, y, y, y, UN
125, 1, 1, 0, n, n, n, n, n, LN
380, 2, 1, 0, y, n, y, n, y, UN
246, 2, 1, 0, y, n, n, y, y, UN
742, 3, 2, 0, y, n, n, n, y, N
778, 2, 1, 0, n, y, y, y, n, N
777, 1, 1, 1, n, y, n, y, n, N
632, 3, 1, 0, n, y, y, y, n, UN
512, 3, 2, 1, y, n, n, y, y, N
396, 2, 1, 1, y, n, n, y, y, UN
444, 3, 2, 1, n, n, y, n, n, LN
284, 1, 1, 1, y, n, y, n, y, UN
297, 2, 1, 0, n, n, y, n, y, UN
545, 3, 2, 1, n, n, y, n, y, N
164, 3, 2, 1, y, n, n, y, n, LN
334, 1, 1, 0, n, y, n, n, n, UN
349, 3, 1, 0, y, y, y, y, n, UN
297, 1, 1, 1, y, n, y, y, y, UN
355, 3, 2, 1, y, n, n, y, n, LN
120, 1, 1, 1, y, n, n, n, n, LN
378, 1, 1, 1, y, n, y, y, y, UN
720, 3, 2, 1, n, y, y, n, n, N
737, 3, 1, 0, y, n, y, y, y, N
393, 3, 2, 1, y, y, y, n, y, UN
119, 1, 1, 0, n, n, y, y, n, LN
303, 1, 1, 1, n, n, y, n, y, UN
126, 2, 1, 0, y, n, y, y, y, UN
103, 2, 1, 0, y, n, y, n, y, UN
770, 3, 2, 1, n, y, y, y, n, UN
674, 3, 1, 0, n, y, y, y, n, N
377, 3, 1, 1, n, n, y, y, n, LN
119, 3, 1, 1, y, n, n, y, n, LN
202, 3, 1, 1, y, n, n, n, n, LN
353, 1, 1, 1, n, n, n, y, y, UN
532, 3, 2, 0, n, n, y, n, y, N
442, 3, 1, 1, n, n, n, y, n, LN
401, 1, 1, 0, n, y, n, y, n, N
226, 1, 1, 0, n, n, y, y, y, UN
634, 1, 1, 0, n, y, y, y, n, N
722, 1, 1, 0, n, y, y, y, n, N
336, 3, 2, 1, n, n, n, y, n, LN
464, 2, 1, 1, n, y, n, n, n, UN
141, 1, 1, 0, y, n, y, n, n, LN
317, 3, 1, 1, y, y, n, n, y, UN
159, 1, 1, 0, y, n, y, n, y, UN
761, 3, 2, 1, n, n, n, y, y, N
674, 3, 1, 0, n, y, n, n, n, N
133, 1, 1, 0, y, n, n, y, n, LN
277, 3, 1, 1, y, n, n, y, n, LN
661, 1, 1, 0, n, y, n, y, n, UN
488, 3, 1, 0, y, n, y, y, y, N
186, 1, 1, 0, n, n, y, y, n, LN
715, 1, 1, 0, y, y, y, y, n, UN
266, 2, 1, 0, n, n, n, y, y, UN
671, 2, 1, 0, n, y, n, y, n, UN
322, 3, 1, 1, n, n, n, y, n, LN
392, 1, 1, 1, n, n, y, n, y, UN
304, 3, 1, 1, n, n, y, n, n, LN
579, 1, 1, 1, n, y, y, n, n, N
717, 2, 1, 1, n, y, y, y, n, N
182, 1, 1, 0, y, n, n, y, n, LN
505, 3, 1, 1, n, y, y, y, n, N
454, 3, 1, 1, n, y, y, n, n, N
783, 1, 1, 0, n, y, y, n, n, UN
405, 1, 1, 0, n, y, n, n, n, N
352, 2, 1, 0, n, n, y, n, y, UN
185, 2, 1, 1, y, y, n, n, n, UN
220, 2, 1, 0, n, y, n, n, n, N
107, 2, 1, 0, n, n, y, n, y, UN
360, 3, 2, 1, n, y, y, y, y, UN
433, 3, 1, 1, y, n, n, n, n, LN
566, 1, 1, 0, n, y, n, y, n, N
226, 3, 2, 1, y, n, y, n, n, LN
297, 3, 1, 1, n, y, n, y, y, UN
519, 1, 1, 1, n, y, y, n, n, UN
437, 3, 1, 0, y, y, y, y, y, UN
711, 3, 2, 0, n, n, y, n, y, N
702, 3, 1, 1, n, n, y, y, y, N
385, 2, 1, 0, n, n, y, n, y, UN
153, 3, 1, 1, n, n, n, n, n, LN
700, 2, 1, 0, n, y, y, y, n, N
371, 3, 1, 1, y, n, n, y, n, LN
731, 3, 1, 0, n, n, n, y, y, N
570, 3, 2, 0, n, n, n, n, y, N
704, 3, 2, 0, n, y, n, n, n, N
415, 3, 2, 1, y, y, n, n, y, UN
545, 3, 2, 1, n, y, y, y, n, N
368, 1, 1, 1, y, n, y, y, y, UN
338, 3, 2, 1, n, y, n, y, y, UN
313, 2, 1, 1, n, n, y, y, y, UN
361, 2, 1, 0, n, y, n, n, n, N
769, 1, 1, 1, y, y, y, n, n, UN
186, 1, 1, 0, y, n, y, y, y, UN
640, 3, 2, 1, n, n, y, y, y, N
468, 2, 1, 0, n, y, n, y, n, N
141, 1, 1, 1, n, n, n, y, n, LN
580, 3, 2, 1, n, n, y, n, y, N
380, 3, 1, 1, y, n, y, y, n, LN
144, 1, 1, 0, n, n, n, y, y, UN
104, 3, 2, 1, y, n, y, y, n, LN
383, 1, 1, 0, y, n, y, n, y, UN
307, 3, 1, 1, n, n, y, n, n, LN
353, 3, 1, 1, y, n, y, y, n, LN
173, 2, 1, 1, n, n, y, n, y, UN
534, 3, 1, 1, n, n, y, n, y, N
114, 1, 1, 1, n, n, n, y, n, LN
320, 2, 1, 0, y, n, y, y, y, UN
636, 3, 1, 0, n, y, n, y, n, N
439, 2, 1, 1, y, y, y, n, n, UN
277, 2, 1, 0, y, n, n, y, y, UN
511, 3, 1, 0, n, n, n, y, y, N
365, 3, 2, 1, y, n, y, n, n, LN
313, 2, 1, 0, y, y, n, y, n, UN
779, 3, 2, 1, n, y, y, n, n, N
634, 3, 2, 0, y, n, n, y, y, UN
324, 1, 1, 1, n, y, y, n, n, N
464, 3, 2, 1, n, n, n, n, y, N
336, 3, 2, 1, n, n, y, y, n, LN
499, 3, 1, 1, n, n, n, n, y, N
677, 1, 1, 0, n, y, y, n, n, N
399, 1, 1, 1, y, y, n, y, n, UN
657, 3, 2, 1, n, y, y, n, n, N
372, 3, 2, 1, n, n, n, y, n, LN
175, 3, 1, 1, n, n, n, n, n, LN
768, 2, 1, 1, n, y, n, n, n, N
337, 2, 1, 1, y, n, y, n, y, UN
207, 1, 1, 1, n, n, n, n, y, UN
578, 3, 2, 1, n, n, n, n, y, N
108, 1, 1, 1, n, n, n, n, y, UN
171, 1, 1, 0, n, n, y, y, y, UN
586, 3, 1, 0, n, n, y, y, y, N
268, 3, 1, 0, y, y, n, n, y, UN
346, 2, 1, 0, n, n, y, y, y, UN
156, 3, 2, 0, y, y, y, y, y, UN
266, 2, 1, 1, n, n, y, n, y, UN
123, 2, 1, 1, n, n, n, y, y, UN
295, 3, 2, 1, y, n, y, n, n, LN
415, 3, 1, 1, y, n, y, y, n, LN
206, 3, 1, 1, n, n, y, n, n, LN
409, 3, 1, 1, n, n, n, n, y, N
125, 2, 1, 1, n, n, n, n, y, UN
447, 3, 2, 1, y, n, n, y, n, LN
435, 3, 1, 1, n, n, n, n, n, LN
194, 1, 1, 1, y, n, n, y, n, LN
664, 3, 1, 0, n, n, y, y, y, N
798, 2, 1, 0, n, y, n, n, n, N
332, 1, 1, 0, y, n, n, n, y, UN
277, 3, 1, 1, n, n, n, n, n, LN
339, 3, 2, 0, y, y, y, n, y, UN
261, 2, 1, 0, n, n, n, n, y, UN
346, 3, 1, 1, n, n, y, y, n, LN
225, 3, 2, 1, n, n, n, n, n, LN
432, 3, 1, 1, n, n, n, y, n, LN
394, 2, 1, 1, y, y, y, y, n, UN
288, 1, 1, 0, y, n, y, y, y, UN
269, 1, 1, 1, y, n, y, n, y, UN
101, 2, 1, 1, y, n, y, y, y, UN
735, 3, 1, 1, n, n, y, n, y, N
461, 3, 2, 1, y, y, n, n, n, UN
754, 3, 2, 1, n, n, y, y, y, N
598, 2, 1, 1, y, y, y, y, n, UN
152, 1, 1, 1, n, n, n, y, n, LN
227, 3, 2, 1, n, n, n, n, n, LN
152, 1, 1, 0, y, n, y, n, y, UN
759, 3, 1, 1, n, n, y, n, y, UN
124, 3, 2, 1, y, n, y, n, n, LN
313, 3, 1, 0, n, y, n, y, n, UN
298, 3, 2, 1, y, y, y, y, y, UN
279, 2, 1, 0, n, n, y, n, y, UN
479, 3, 2, 1, y, y, n, y, n, UN
299, 3, 1, 1, y, y, y, n, y, UN
623, 3, 2, 1, n, n, n, y, y, N
195, 1, 1, 0, y, n, y, n, y, UN
493, 2, 1, 1, n, y, n, y, n, N
312, 2, 1, 0, n, n, y, n, y, UN
402, 3, 2, 1, n, n, y, y, y, N
767, 3, 1, 0, y, n, n, n, y, N
131, 1, 1, 1, n, n, y, y, n, LN
345, 1, 1, 1, y, n, y, y, y, UN
331, 3, 1, 1, n, n, n, y, n, LN
228, 1, 1, 0, n, n, n, y, y, UN
186, 2, 1, 0, n, y, y, n, n, UN
405, 3, 1, 1, n, n, y, n, n, LN
331, 3, 2, 1, n, n, n, n, n, LN
673, 3, 2, 1, n, n, n, y, y, N
793, 3, 2, 1, n, n, n, y, y, N
103, 3, 1, 0, n, y, n, n, y, UN
740, 3, 1, 1, n, y, n, y, n, UN
255, 2, 1, 0, n, n, y, n, y, UN
265, 2, 1, 0, n, n, y, n, y, UN
239, 3, 1, 1, n, n, y, y, n, LN
122, 3, 2, 1, y, n, n, y, n, LN
156, 1, 1, 0, y, n, y, n, y, UN
362, 1, 1, 1, n, n, y, n, y, UN
166, 2, 1, 1, n, n, n, n, y, UN
172, 2, 1, 1, n, n, n, y, y, UN
397, 2, 1, 1, y, n, n, y, y, UN
395, 2, 1, 1, n, n, n, y, y, UN
183, 3, 2, 0, y, y, y, y, y, UN
609, 3, 2, 1, n, y, y, n, n, N
327, 3, 2, 1, y, n, y, y, n, LN
536, 2, 1, 0, y, y, y, y, n, UN
615, 3, 1, 1, n, y, n, n, n, N
106, 3, 1, 1, n, n, n, n, n, LN
103, 1, 1, 0, y, n, y, y, y, UN
186, 2, 1, 0, y, n, n, y, y, UN
319, 2, 1, 0, n, n, y, y, y, UN
579, 3, 1, 1, y, y, y, y, n, UN
310, 3, 1, 0, n, y, y, y, n, N
132, 2, 1, 1, y, y, y, n, n, UN
384, 2, 1, 0, n, n, n, y, y, UN
597, 2, 1, 1, n, y, y, y, n, N
705, 3, 2, 1, y, n, y, y, y, N
213, 3, 2, 1, n, n, y, n, n, LN
235, 3, 1, 0, y, y, n, n, y, UN
282, 1, 1, 0, n, n, n, y, y, UN
511, 2, 1, 1, n, y, n, n, n, N
338, 1, 1, 1, n, n, y, y, y, UN
195, 3, 2, 0, n, y, y, y, y, UN
462, 3, 1, 0, n, n, n, y, y, N
238, 1, 1, 1, n, n, n, y, y, UN
195, 1, 1, 0, n, n, n, y, y, UN
604, 3, 1, 0, n, y, y, y, n, N
194, 3, 1, 1, n, y, n, y, y, UN
727, 1, 1, 0, n, y, n, n, n, N
171, 3, 1, 1, n, y, y, y, n, N
698, 1, 1, 0, y, y, y, n, n, UN
394, 3, 2, 1, n, n, y, y, n, LN
503, 3, 2, 0, n, n, y, y, y, N
346, 3, 1, 1, y, y, y, y, y, UN
164, 3, 1, 1, y, n, n, y, n, LN
452, 3, 2, 0, y, n, y, y, y, UN
427, 3, 2, 1, y, n, y, y, n, LN
294, 3, 2, 1, n, n, y, n, n, LN
237, 2, 1, 1, n, y, n, y, n, N
599, 3, 2, 1, n, y, n, n, n, N
371, 3, 1, 1, y, n, n, y, n, LN
129, 2, 1, 1, n, n, n, y, y, UN
331, 3, 1, 1, y, n, n, n, n, LN
675, 3, 1, 0, n, n, n, n, y, N
717, 3, 1, 1, n, y, n, y, n, UN
258, 1, 1, 1, y, n, n, y, y, UN
260, 3, 1, 1, y, n, n, n, n, LN
659, 3, 1, 0, n, n, n, n, y, N
279, 3, 1, 1, n, n, y, n, n, LN
314, 2, 1, 1, y, y, n, y, n, UN
775, 3, 2, 0, y, n, y, n, y, N
372, 3, 2, 1, y, y, y, n, y, UN
713, 1, 1, 1, n, y, y, n, n, UN
135, 3, 1, 1, y, n, n, y, n, LN
202, 3, 2, 1, n, n, n, n, n, LN
654, 2, 1, 0, n, y, n, n, n, N
227, 3, 1, 1, n, n, y, n, n, LN
101, 1, 1, 1, n, n, y, n, n, LN
307, 3, 1, 1, y, n, y, n, n, LN
658, 3, 2, 1, n, y, y, n, n, N
200, 1, 1, 0, n, n, n, y, y, UN
339, 3, 2, 1, y, n, n, n, n, LN
114, 1, 1, 0, n, n, n, y, y, UN
365, 1, 1, 1, y, n, y, n, y, UN
226, 3, 1, 1, y, n, n, n, n, LN
150, 1, 1, 1, y, n, n, y, y, UN
605, 3, 1, 0, n, y, n, y, n, N
172, 1, 1, 0, n, y, n, n, n, UN
380, 3, 2, 1, y, n, y, n, n, LN
598, 3, 2, 1, n, n, n, y, y, UN
607, 3, 1, 0, n, n, n, n, y, N
752, 3, 2, 1, n, y, n, n, n, N
687, 3, 1, 1, n, n, y, y, y, N
507, 3, 1, 1, n, n, n, y, y, N
559, 3, 2, 0, n, n, n, y, y, N
270, 3, 1, 1, y, n, y, n, n, LN
511, 2, 1, 0, n, y, y, y, n, N
365, 3, 1, 0, n, y, n, n, y, UN
531, 1, 1, 1, n, y, y, n, n, N
681, 2, 1, 0, y, y, n, n, n, UN
395, 3, 2, 1, n, y, y, y, n, N
345, 1, 1, 0, n, y, n, n, n, N
584, 3, 1, 1, n, n, n, n, y, UN
140, 1, 1, 0, n, n, n, y, y, UN
223, 3, 2, 1, y, n, n, y, n, LN
634, 2, 1, 1, n, y, y, y, n, N
752, 1, 1, 0, n, y, y, y, n, N
365, 1, 1, 1, n, n, y, y, y, UN
376, 2, 1, 0, y, y, y, n, n, UN
218, 1, 1, 1, n, n, y, n, y, UN
168, 2, 1, 0, y, n, y, n, y, UN
342, 1, 1, 1, y, n, y, y, y, UN
263, 1, 1, 0, n, n, y, n, y, UN
363, 2, 1, 0, y, n, y, y, y, UN
483, 3, 2, 0, n, y, y, n, n, UN
393, 3, 1, 1, y, n, y, n, n, LN
355, 2, 1, 1, y, n, n, y, y, UN
372, 3, 2, 1, y, n, n, y, n, LN
193, 3, 2, 1, n, n, n, y, n, LN
558, 2, 1, 0, n, y, y, y, n, N
723, 3, 2, 1, n, n, n, y, y, N
617, 3, 2, 0, n, n, y, y, y, N
374, 1, 1, 0, y, n, y, n, y, UN
221, 3, 2, 1, y, y, n, y, y, UN
258, 3, 2, 1, n, y, y, y, n, N
100, 3, 1, 0, n, y, n, n, n, N
698, 3, 2, 0, n, n, n, n, y, N
162, 3, 2, 1, n, n, n, y, n, LN
209, 3, 2, 1, n, n, n, n, n, LN
359, 3, 1, 1, n, n, n, n, n, LN
385, 3, 2, 1, y, n, n, y, n, LN
257, 3, 2, 1, n, y, y, y, n, UN
183, 3, 2, 1, n, n, y, y, n, LN
250, 2, 1, 0, n, n, y, n, y, UN
290, 3, 2, 1, y, n, y, n, n, LN
615, 2, 1, 1, n, y, y, n, n, N
186, 3, 2, 1, n, n, y, y, n, LN
129, 2, 1, 1, n, n, y, y, y, UN
501, 3, 2, 1, n, n, n, y, y, N
128, 3, 2, 1, y, y, n, y, y, UN
187, 1, 1, 0, y, y, y, n, n, UN
573, 3, 2, 1, n, n, y, y, y, N
251, 2, 1, 0, y, n, y, y, y, UN
674, 1, 1, 0, n, y, n, n, n, N
402, 1, 1, 0, y, y, n, n, n, UN
156, 2, 1, 0, n, n, y, n, y, UN
161, 3, 2, 1, y, y, n, y, y, UN
700, 1, 1, 0, n, y, n, y, n, N
250, 3, 2, 1, y, n, n, y, n, LN
111, 3, 2, 1, y, n, n, n, n, LN
122, 2, 1, 1, y, n, y, y, y, UN
400, 2, 1, 0, n, y, n, n, n, N
291, 1, 1, 1, y, n, n, y, y, UN
795, 1, 1, 1, n, y, n, y, n, N
346, 3, 2, 1, y, n, n, y, n, LN
356, 3, 2, 1, y, n, y, n, n, LN
795, 1, 1, 1, n, y, y, y, n, N
206, 3, 2, 1, y, y, y, y, y, UN
282, 3, 1, 1, n, n, n, n, n, LN
677, 3, 2, 1, n, n, y, n, y, N
615, 3, 2, 0, n, n, n, n, y, N
318, 3, 1, 1, n, y, n, n, y, UN
554, 1, 1, 0, y, y, n, y, n, UN
146, 2, 1, 1, y, y, n, n, n, UN
779, 2, 1, 0, n, y, n, y, n, N
191, 2, 1, 0, y, n, n, y, y, UN
293, 3, 2, 1, n, n, y, n, n, LN
330, 2, 1, 1, n, y, n, y, n, UN
156, 3, 1, 0, n, y, n, n, n, N
376, 1, 1, 1, n, n, n, y, y, UN
191, 3, 1, 0, n, y, n, y, y, UN
474, 3, 1, 0, n, y, y, n, n, N
326, 1, 1, 1, n, y, n, y, n, N
743, 3, 1, 1, n, y, n, n, n, N
134, 3, 2, 1, n, y, n, y, y, UN
529, 1, 1, 0, n, y, y, y, n, N
622, 3, 1, 0, n, n, n, n, y, N
110, 2, 1, 1, n, y, y, n, n, UN
727, 1, 1, 0, n, y, y, y, n, N
322, 1, 1, 1, y, n, y, n, y, UN
208, 3, 1, 1, y, n, y, y, n, LN
653, 3, 2, 1, n, y, y, n, n, UN
375, 1, 1, 1, y, y, y, n, n, UN
620, 1, 1, 0, n, y, y, n, n, UN
218, 2, 1, 1, n, n, n, y, y, UN
106, 1, 1, 0, n, n, y, n, y, UN
362, 2, 1, 0, y, n, y, y, y, UN
138, 1, 1, 1, y, y, n, n, n, UN
197, 1, 1, 1, n, n, n, n, n, LN
385, 2, 1, 0, n, n, y, n, y, UN
577, 2, 1, 1, y, y, y, y, n, UN
657, 1, 1, 0, y, y, n, y, n, UN
402, 1, 1, 1, n, y, n, n, n, N
687, 3, 1, 0, n, n, n, n, y, N
190, 1, 1, 0, y, n, n, n, n, LN
672, 3, 2, 1, n, n, y, n, y, N
471, 3, 1, 0, n, n, y, y, y, N
666, 3, 1, 1, n, n, y, y, y, N
132, 1, 1, 0, n, y, y, y, n, N
480, 3, 1, 0, n, n, y, n, y, N
462, 3, 1, 1, n, n, y, y, y, N
269, 1, 1, 1, n, n, y, n, y, UN
155, 3, 2, 1, y, n, n, y, n, LN
745, 3, 1, 1, n, y, y, n, n, N
713, 1, 1, 1, n, y, y, n, n, N
358, 2, 1, 0, n, n, n, y, y, UN
296, 3, 2, 0, y, y, n, y, y, UN
717, 1, 1, 0, n, y, y, n, n, N
560, 3, 1, 1, y, n, n, y, y, N
382, 1, 1, 0, y, y, y, n, n, UN
521, 3, 1, 1, n, n, n, n, y, N
492, 1, 1, 1, n, y, n, n, n, N
549, 1, 1, 0, n, y, n, n, n, N
778, 3, 1, 0, n, n, y, y, y, N
559, 3, 2, 1, n, n, n, y, y, N
383, 1, 1, 0, y, y, n, y, n, UN
236, 3, 1, 1, y, n, y, y, n, LN
584, 1, 1, 0, n, y, n, n, n, N
705, 3, 2, 1, n, n, n, n, y, N
174, 2, 1, 0, n, n, y, n, y, UN
161, 3, 2, 1, y, n, y, y, n, LN
517, 1, 1, 1, n, y, n, n, n, N
286, 3, 1, 1, n, n, y, y, n, LN
727, 3, 2, 1, n, y, y, y, n, N
611, 1, 1, 1, n, y, y, n, n, UN
256, 3, 2, 0, n, y, n, n, n, N
119, 1, 1, 1, y, n, n, n, n, LN
772, 3, 2, 1, n, y, y, n, n, N
179, 2, 1, 1, n, n, n, y, y, UN
470, 3, 1, 1, n, n, n, n, y, N
771, 3, 1, 0, n, n, y, n, y, UN
322, 3, 2, 1, y, n, y, y, n, LN
783, 3, 1, 1, n, y, n, n, n, UN
454, 3, 1, 0, n, n, n, y, y, N
712, 3, 1, 0, n, n, y, y, y, N
410, 3, 1, 1, y, n, n, n, n, LN
380, 3, 1, 1, y, n, y, n, n, LN
400, 3, 1, 1, y, n, n, y, n, LN
382, 2, 1, 1, n, n, n, n, y, UN
508, 2, 1, 0, y, y, y, n, n, UN
188, 2, 1, 0, y, n, n, n, y, UN
331, 1, 1, 0, y, n, n, n, y, UN
397, 2, 1, 1, n, n, n, n, y, UN
271, 1, 1, 1, n, y, y, y, n, N
315, 3, 1, 1, n, y, n, y, n, UN
165, 3, 2, 1, y, n, n, y, n, LN
407, 3, 2, 1, y, n, n, n, n, LN
438, 2, 1, 1, y, y, y, y, n, UN
375, 3, 2, 1, y, n, n, y, n, LN
632, 3, 1, 1, n, n, n, y, y, N
148, 1, 1, 1, y, n, y, y, n, LN
229, 2, 1, 0, n, n, y, y, y, UN
193, 3, 1, 1, y, n, y, y, n, LN
354, 1, 1, 1, y, n, n, y, y, UN
227, 1, 1, 1, n, n, n, y, y, UN
137, 3, 2, 1, y, n, y, n, n, LN
316, 3, 1, 1, y, n, y, n, n, LN
761, 3, 2, 1, y, n, y, n, y, N
200, 3, 2, 1, n, n, n, y, n, LN
100, 2, 1, 0, n, n, y, n, y, UN
576, 2, 1, 0, y, y, n, n, n, UN
200, 3, 1, 1, n, n, n, y, n, LN
558, 3, 2, 0, y, y, y, n, n, UN
322, 3, 2, 1, y, n, y, n, n, LN
174, 3, 2, 0, y, y, n, y, y, UN
172, 1, 1, 0, y, n, y, y, n, LN
184, 1, 1, 1, y, n, y, y, y, UN
165, 3, 2, 0, n, y, y, y, y, UN
392, 3, 1, 0, n, y, y, y, n, N
176, 2, 1, 0, n, n, y, n, y, UN
184, 3, 2, 1, n, n, y, y, n, LN
466, 3, 2, 0, n, n, n, y, y, N
267, 3, 2, 1, y, n, y, y, n, LN
150, 1, 1, 1, n, n, y, y, n, LN
313, 3, 1, 1, n, n, n, y, n, LN
526, 3, 1, 0, n, n, y, y, y, N
631, 3, 2, 1, n, n, y, n, y, N
474, 3, 1, 1, n, n, n, y, y, N
402, 1, 1, 0, y, y, n, n, n, UN
401, 2, 1, 0, n, y, n, n, n, N
253, 1, 1, 1, y, n, y, n, y, UN
754, 2, 1, 1, n, y, n, n, n, N
119, 3, 2, 1, n, n, y, y, n, LN
271, 3, 1, 0, y, y, y, n, y, UN
128, 1, 1, 1, y, n, y, y, y, UN
107, 3, 2, 1, n, n, y, n, n, LN
217, 3, 2, 1, y, y, n, n, y, UN
764, 3, 1, 0, y, n, n, n, y, UN
338, 3, 1, 0, y, y, y, y, n, UN
413, 3, 2, 1, n, n, n, y, n, LN
111, 1, 1, 0, n, y, y, n, n, N
126, 3, 1, 1, n, n, y, n, n, LN
264, 2, 1, 1, n, n, n, n, y, UN
306, 3, 2, 1, n, n, n, y, n, LN
535, 1, 1, 1, y, y, y, n, n, UN
139, 1, 1, 0, n, n, n, y, y, UN
362, 2, 1, 0, y, n, y, y, y, UN
556, 3, 2, 0, y, y, y, y, n, UN
775, 3, 2, 1, n, n, n, y, y, N
368, 3, 1, 1, y, n, y, n, n, LN
454, 3, 1, 0, n, n, y, n, y, N
600, 3, 2, 1, n, n, y, n, y, UN
507, 3, 2, 0, n, n, n, y, y, N
170, 1, 1, 0, n, n, n, y, n, LN
335, 3, 2, 1, y, y, n, n, y, UN
198, 3, 1, 1, n, n, n, y, n, LN
567, 3, 2, 1, y, n, n, y, y, UN
144, 3, 1, 1, y, n, y, y, n, LN
771, 2, 1, 1, y, y, y, n, n, UN
131, 2, 1, 0, y, n, y, y, y, UN
539, 3, 2, 1, n, n, n, y, y, N
475, 2, 1, 1, n, y, n, n, n, N
341, 3, 1, 1, y, n, n, y, n, LN
388, 1, 1, 1, n, n, y, n, y, UN
404, 3, 1, 1, n, n, y, y, n, LN
210, 3, 2, 1, n, n, n, n, n, LN
660, 3, 2, 1, n, n, n, y, y, N
781, 3, 1, 0, n, n, n, n, y, UN
756, 3, 2, 1, n, n, n, y, y, N
543, 2, 1, 0, n, y, y, y, n, N
523, 3, 2, 0, n, n, y, n, y, UN
620, 3, 1, 1, n, n, n, n, y, N
526, 1, 1, 1, n, y, y, y, n, N
181, 2, 1, 0, y, n, y, y, y, UN
152, 3, 1, 0, n, y, n, y, y, UN
379, 2, 1, 0, n, n, y, y, y, UN
595, 3, 2, 0, n, n, y, n, y, UN
168, 1, 1, 1, n, n, y, y, y, UN
193, 3, 1, 1, y, n, y, y, n, LN
414, 3, 2, 1, y, n, n, y, n, LN
152, 3, 1, 1, y, y, n, n, y, UN
247, 1, 1, 1, n, y, y, y, n, N
323, 3, 2, 1, n, n, y, y, n, LN
194, 1, 1, 1, n, n, y, n, y, UN
462, 3, 2, 0, y, y, y, n, n, UN
643, 2, 1, 0, y, y, n, y, n, UN
463, 1, 1, 1, n, y, n, y, n, N
102, 2, 1, 0, y, n, y, n, y, UN
