@relation House

@attribute Area real
@attribute Beds real
@attribute Baths real
@attribute Parkings real
@attribute CTS {y, n}
@attribute CTC {n, y}
@attribute CTT {y, n}
@attribute Heating {n, y}
@attribute View {y, n}
@attribute RentCat {UN, LN, N, LN672}

@data
745, 3, 1, 1, y, n, n, n, y, N
592, 3, 2, 0, y, n, y, n, y, N
534, 2, 1, 0, n, y, n, y, n, UN
668, 3, 1, 0, y, n, n, y, y, N
738, 3, 1, 1, y, n, y, n, y, N
406, 2, 1, 0, y, y, n, n, n, UN
316, 3, 1, 1, n, y, n, y, n, N
255, 3, 2, 1, n, n, n, n, n, LN
405, 1, 1, 0, y, y, n, n, n, UN
644, 1, 1, 0, y, y, y, n, n, UN
112, 3, 1, 0, y, y, n, y, n, UN
621, 1, 1, 1, y, y, n, n, n, UN
783, 2, 1, 1, y, y, y, y, n, UN
701, 3, 2, 1, y, n, n, y, y, N
635, 3, 1, 1, n, n, y, y, y, N
754, 2, 1, 0, y, y, y, n, n, UN
422, 1, 1, 0, y, y, n, y, n, UN
761, 3, 1, 0, y, y, y, y, n, UN
322, 2, 1, 0, y, y, n, y, n, UN
152, 3, 1, 1, n, n, n, y, n, LN
367, 2, 1, 0, n, n, y, y, y, UN
674, 1, 1, 1, y, y, y, n, n, UN
310, 3, 2, 0, y, y, y, n, n, UN
261, 3, 2, 0, y, y, y, y, n, UN
567, 1, 1, 1, n, y, y, n, n, N
286, 3, 1, 1, y, n, y, y, n, LN
361, 3, 2, 1, n, y, n, y, n, N
309, 1, 1, 1, y, y, y, y, n, UN
459, 3, 1, 1, n, n, y, n, y, N
131, 1, 1, 1, y, y, y, y, n, UN
246, 3, 1, 0, y, y, y, n, n, UN
289, 3, 2, 1, y, n, y, n, n, LN
698, 2, 1, 0, y, y, n, y, n, UN
257, 2, 1, 1, n, n, n, y, y, UN
521, 3, 2, 0, y, y, y, y, n, UN
164, 1, 1, 1, n, y, y, n, n, N
683, 3, 1, 0, y, n, y, y, y, N
227, 3, 2, 0, n, y, y, n, n, UN
282, 2, 1, 1, y, n, y, y, y, UN
518, 2, 1, 1, y, y, y, n, n, UN
206, 2, 1, 0, y, n, n, y, y, UN
783, 3, 2, 1, y, y, y, y, n, UN
278, 3, 2, 0, y, y, y, n, y, UN
206, 1, 1, 1, y, y, n, y, n, UN
158, 1, 1, 0, y, n, y, n, y, UN
728, 3, 1, 0, y, n, n, y, y, N
682, 2, 1, 1, y, y, y, y, n, UN
676, 1, 1, 1, y, y, y, y, n, UN
629, 2, 1, 1, y, y, n, y, n, UN
117, 3, 2, 1, y, n, y, y, n, LN
616, 3, 2, 0, y, y, n, y, n, UN
112, 3, 1, 1, n, y, y, y, n, N
461, 2, 1, 1, n, y, y, y, n, UN
123, 1, 1, 0, y, n, n, y, y, UN
549, 3, 2, 0, y, y, y, y, n, UN
616, 3, 2, 0, n, n, y, y, y, N
760, 3, 2, 0, n, y, n, n, n, N
175, 3, 1, 0, y, y, y, n, y, UN
181, 3, 1, 1, n, y, y, y, n, N
447, 1, 1, 1, y, y, y, n, n, UN
304, 1, 1, 0, n, y, y, y, n, N
205, 1, 1, 1, y, n, n, n, y, UN
406, 3, 2, 1, y, n, y, y, y, N
242, 2, 1, 0, n, y, n, y, n, N
403, 1, 1, 0, n, y, n, n, n, N
138, 3, 2, 1, n, y, y, y, n, UN
158, 3, 2, 1, y, n, n, n, n, LN
262, 3, 2, 0, n, y, y, n, n, UN
150, 2, 1, 1, y, n, y, y, y, UN
491, 2, 1, 1, y, y, y, n, n, UN
627, 1, 1, 1, n, y, n, n, n, N
571, 3, 1, 1, y, n, y, n, y, N
251, 1, 1, 0, n, n, n, n, y, UN
150, 3, 1, 0, y, y, n, n, n, UN
259, 3, 1, 0, n, y, n, y, n, N
590, 1, 1, 1, y, y, n, n, n, UN
399, 1, 1, 0, n, y, n, n, n, N
356, 3, 2, 1, n, n, y, n, n, LN
540, 3, 1, 0, y, n, n, n, y, N
507, 1, 1, 1, y, y, y, y, n, UN
249, 2, 1, 0, n, y, y, n, n, N
701, 2, 1, 0, y, y, n, y, n, UN
704, 1, 1, 1, y, y, y, n, n, UN
330, 2, 1, 0, n, y, n, y, n, UN
475, 2, 1, 1, y, y, y, y, n, UN
107, 1, 1, 1, y, n, n, n, n, LN
368, 2, 1, 0, n, n, y, y, y, UN
496, 3, 2, 0, y, y, y, n, n, UN
425, 2, 1, 0, n, y, n, n, n, UN
351, 1, 1, 1, n, n, n, n, y, UN
521, 3, 1, 1, y, n, y, y, y, N
448, 3, 2, 1, n, y, y, y, n, N
157, 1, 1, 1, y, n, n, y, y, UN
608, 2, 1, 1, n, y, n, y, n, N
382, 3, 1, 1, y, y, n, n, n, UN
499, 1, 1, 1, n, y, n, n, n, N
191, 3, 1, 1, n, n, y, y, n, LN
385, 3, 2, 1, n, n, y, y, n, LN
300, 1, 1, 1, y, n, n, y, y, UN
798, 1, 1, 0, y, y, y, n, n, UN
709, 2, 1, 1, y, y, y, y, n, UN
586, 1, 1, 0, y, y, y, n, n, UN
783, 1, 1, 1, y, y, y, n, n, UN
450, 3, 2, 1, n, n, n, y, y, N
443, 2, 1, 1, y, y, y, y, n, UN
615, 3, 2, 1, n, y, y, n, n, N
283, 3, 1, 1, y, y, n, n, n, UN
708, 3, 2, 0, n, y, y, n, n, UN
470, 3, 1, 1, y, n, y, n, y, N
146, 2, 1, 0, y, n, n, n, y, UN
402, 3, 2, 1, n, y, y, n, n, N
322, 1, 1, 0, y, n, n, n, y, UN
431, 3, 1, 0, n, y, y, y, n, N
129, 1, 1, 0, n, y, y, y, n, N
105, 1, 1, 1, n, n, y, n, n, LN
616, 3, 2, 0, y, n, y, y, y, N
424, 2, 1, 1, n, y, y, y, n, UN
263, 3, 1, 1, n, y, n, n, n, N
151, 3, 1, 1, y, n, y, y, n, LN
747, 3, 2, 1, n, y, y, y, n, N
292, 3, 1, 1, n, n, n, y, n, LN
163, 2, 1, 1, y, y, y, y, n, UN
611, 3, 2, 1, y, n, y, y, y, N
257, 1, 1, 0, n, y, n, n, n, N
760, 3, 2, 0, y, n, n, n, y, UN
452, 1, 1, 0, n, y, n, n, n, UN
401, 3, 1, 0, y, n, n, y, y, N
111, 1, 1, 1, n, n, y, n, n, LN
233, 2, 1, 0, y, y, y, n, n, UN
303, 3, 2, 1, y, y, y, y, y, UN
142, 2, 1, 0, y, y, n, n, n, UN
337, 3, 2, 1, y, y, y, n, n, UN
443, 3, 1, 1, n, n, n, n, y, N
210, 1, 1, 0, n, n, y, y, y, UN
117, 2, 1, 1, n, n, n, y, y, UN
297, 1, 1, 0, n, n, n, n, y, UN
150, 3, 2, 1, n, y, n, n, n, N
693, 1, 1, 1, y, y, y, y, n, UN
168, 1, 1, 0, n, y, n, y, n, N
727, 3, 1, 0, y, n, n, n, y, N
168, 1, 1, 1, n, y, y, n, n, N
757, 3, 1, 0, n, y, y, n, n, N
221, 2, 1, 1, n, y, y, n, n, N
461, 1, 1, 1, y, y, n, y, n, UN
397, 2, 1, 1, y, n, n, y, y, UN
773, 1, 1, 0, y, y, y, y, n, UN
336, 1, 1, 0, y, y, y, y, n, UN
473, 2, 1, 0, n, y, n, n, n, N
794, 3, 2, 0, n, n, y, n, y, N
438, 3, 2, 0, n, y, y, n, n, UN
260, 1, 1, 0, y, n, y, y, y, UN
175, 3, 2, 1, y, n, n, n, n, LN
393, 3, 1, 0, n, y, n, y, n, N
140, 3, 1, 1, n, y, y, y, n, N
169, 3, 2, 1, n, y, y, y, n, N
443, 3, 1, 1, y, n, n, y, n, LN
542, 3, 2, 1, n, n, y, n, y, N
268, 1, 1, 0, y, y, y, n, n, UN
198, 3, 1, 1, n, y, y, n, n, N
249, 2, 1, 1, n, y, y, n, n, UN
264, 1, 1, 1, n, y, n, y, n, N
271, 3, 1, 1, n, n, n, n, n, LN
541, 3, 1, 0, y, n, n, y, y, N
402, 1, 1, 0, n, y, y, n, n, N
187, 3, 2, 0, n, y, n, n, n, N
423, 3, 1, 1, n, n, n, n, y, UN
308, 1, 1, 1, y, y, y, y, n, UN
421, 3, 2, 1, y, n, y, n, y, N
782, 3, 1, 0, y, y, n, y, n, UN
689, 2, 1, 0, y, y, n, y, n, UN
242, 1, 1, 0, n, y, n, n, n, N
521, 2, 1, 1, y, y, n, n, n, UN
678, 3, 1, 1, n, n, n, n, y, N
401, 3, 1, 1, n, y, n, n, y, UN
434, 3, 1, 0, y, n, n, n, y, UN
337, 1, 1, 0, y, y, y, y, n, UN
622, 2, 1, 0, n, y, y, n, n, N
402, 3, 1, 1, y, n, n, y, n, LN672
193, 1, 1, 1, n, y, n, y, n, UN
222, 2, 1, 1, y, y, y, n, n, UN
128, 1, 1, 1, y, n, y, n, y, UN
315, 1, 1, 1, y, y, y, n, n, UN
778, 3, 1, 0, y, n, y, n, y, N
291, 3, 1, 1, y, y, y, n, n, UN
273, 1, 1, 1, y, y, y, y, n, UN
359, 2, 1, 0, y, y, y, n, n, UN
447, 3, 2, 0, y, n, y, y, y, N
238, 1, 1, 1, n, n, y, n, y, UN
720, 1, 1, 1, y, y, n, n, n, UN
257, 3, 2, 1, n, n, y, n, n, LN
278, 3, 1, 0, y, y, y, y, n, UN
252, 3, 1, 0, n, y, n, n, y, UN
298, 3, 2, 1, y, y, n, n, n, UN
628, 3, 1, 1, y, n, y, y, y, UN
222, 3, 1, 1, n, y, y, n, n, N
731, 1, 1, 0, n, y, y, n, n, N
796, 3, 2, 0, y, n, n, n, y, N
609, 3, 2, 0, n, n, y, y, y, N
198, 2, 1, 0, y, y, n, n, n, UN
256, 2, 1, 1, n, n, y, y, y, UN
172, 1, 1, 0, y, y, y, n, n, UN
228, 3, 2, 0, y, y, y, n, n, UN
198, 2, 1, 1, n, y, n, y, n, N
360, 2, 1, 0, n, y, y, y, n, UN
476, 3, 2, 1, y, n, y, y, y, N
298, 3, 1, 1, n, n, y, n, n, LN
146, 2, 1, 0, y, y, y, n, n, UN
652, 3, 1, 1, y, n, y, y, y, N
163, 1, 1, 1, n, y, n, n, n, N
445, 3, 1, 0, y, n, n, n, y, UN
428, 3, 2, 1, n, n, n, y, n, LN
632, 1, 1, 1, y, y, y, n, n, UN
474, 3, 2, 0, y, n, n, n, y, N
362, 3, 2, 1, y, y, y, y, n, UN
587, 3, 2, 1, y, n, y, n, y, UN
149, 3, 1, 1, n, n, y, y, n, LN
190, 2, 1, 1, n, y, n, n, n, N
601, 3, 2, 1, y, y, y, n, n, UN
581, 2, 1, 1, y, y, n, y, n, UN
779, 1, 1, 1, y, y, y, y, n, UN
575, 3, 2, 1, y, n, y, n, y, UN
164, 3, 2, 1, y, y, n, y, y, UN
797, 2, 1, 1, n, y, n, y, n, N
302, 2, 1, 1, n, y, y, n, n, N
787, 1, 1, 0, n, y, y, n, n, N
443, 3, 2, 0, n, n, n, y, y, UN
220, 2, 1, 1, n, y, n, n, n, N
532, 3, 2, 1, n, n, y, y, y, UN
204, 1, 1, 1, y, n, n, y, y, UN
490, 1, 1, 0, y, y, n, n, n, UN
138, 1, 1, 1, y, n, y, y, y, UN
593, 1, 1, 1, y, y, y, y, n, UN
645, 3, 2, 0, n, n, y, y, y, N
370, 3, 1, 1, n, n, n, n, n, LN
234, 3, 2, 1, n, y, n, y, y, UN
709, 1, 1, 0, y, y, y, n, n, UN
615, 1, 1, 1, n, y, n, y, n, N
527, 3, 1, 1, y, n, y, n, y, UN
525, 2, 1, 0, n, y, y, n, n, UN
799, 1, 1, 0, y, y, y, n, n, UN
347, 1, 1, 1, y, n, y, y, y, UN
104, 2, 1, 1, n, y, n, y, n, N
148, 2, 1, 1, y, y, n, y, n, UN
446, 3, 2, 0, y, n, n, y, y, N
517, 3, 2, 0, y, n, n, y, y, N
656, 3, 1, 1, y, n, y, n, y, N
442, 3, 2, 0, n, n, n, n, y, UN
748, 3, 2, 0, n, n, n, n, y, N
154, 3, 2, 1, n, n, n, y, n, LN
457, 3, 2, 0, y, n, y, y, y, N
783, 3, 1, 1, y, y, y, n, n, UN
435, 3, 1, 0, n, n, y, y, y, N
129, 3, 2, 1, n, n, y, n, n, LN
409, 2, 1, 1, y, y, y, n, n, UN
273, 3, 1, 0, y, y, n, y, n, UN
102, 3, 2, 0, n, y, n, y, n, N
112, 1, 1, 1, y, n, n, n, n, LN
156, 3, 2, 1, n, n, y, n, n, LN
290, 3, 1, 0, n, y, n, n, n, N
305, 1, 1, 1, n, y, n, y, n, N
198, 2, 1, 1, n, n, y, n, y, UN
532, 3, 2, 1, y, y, n, n, n, UN
320, 1, 1, 0, n, y, n, y, n, N
729, 1, 1, 1, n, y, y, n, n, N
299, 3, 1, 1, n, y, y, n, y, UN
796, 3, 2, 1, y, y, n, y, n, UN
615, 3, 1, 1, y, n, n, n, y, UN
672, 1, 1, 0, n, y, y, n, n, N
254, 2, 1, 1, n, y, y, n, n, N
762, 1, 1, 0, y, y, y, n, n, UN
392, 3, 2, 1, y, n, y, n, n, LN
494, 3, 2, 0, n, n, y, y, y, N
106, 2, 1, 0, y, n, n, y, y, UN
692, 3, 2, 0, y, n, y, y, y, N
627, 2, 1, 1, y, y, y, y, n, UN
392, 3, 2, 1, y, y, y, y, n, UN
444, 3, 1, 0, n, n, n, y, y, N
106, 1, 1, 0, y, y, y, n, n, UN
784, 3, 1, 1, n, y, y, y, n, UN
750, 3, 2, 0, y, n, n, y, y, N
538, 3, 1, 0, y, n, y, y, y, UN
500, 1, 1, 0, n, y, y, y, n, N
133, 1, 1, 0, y, n, n, y, y, UN
380, 3, 2, 1, y, y, y, y, n, UN
397, 1, 1, 1, y, y, y, y, n, UN
735, 3, 1, 0, y, n, y, y, y, N
368, 2, 1, 0, n, y, y, y, n, N
677, 3, 2, 0, y, n, n, y, y, N
138, 3, 2, 0, n, y, n, n, n, N
396, 2, 1, 1, y, y, y, n, n, UN
382, 2, 1, 0, n, y, y, y, n, N
486, 1, 1, 1, y, y, y, y, n, UN
475, 2, 1, 0, y, y, y, n, n, UN
423, 3, 1, 0, y, n, n, y, y, UN
138, 1, 1, 1, n, n, n, n, n, LN
742, 3, 2, 0, y, n, n, n, y, N
502, 3, 1, 0, y, n, n, n, y, N
268, 3, 1, 1, y, n, n, y, n, LN
289, 3, 2, 0, y, y, y, n, n, UN
772, 3, 2, 1, y, n, n, y, y, N
438, 3, 2, 1, y, n, n, n, y, UN
229, 3, 2, 0, y, y, n, y, n, UN
601, 1, 1, 1, y, y, y, y, n, UN
787, 3, 2, 1, y, n, y, n, y, UN
181, 3, 1, 0, n, y, y, n, n, N
449, 3, 2, 1, y, n, n, n, y, N
434, 3, 1, 0, n, y, n, y, y, UN
214, 2, 1, 0, y, n, y, n, y, UN
433, 3, 1, 0, y, y, y, n, y, UN
121, 2, 1, 0, n, y, y, n, n, N
135, 1, 1, 0, y, y, y, n, n, UN
115, 1, 1, 0, y, n, n, n, y, UN
403, 3, 1, 1, n, y, y, y, y, UN
775, 2, 1, 0, y, y, n, n, n, UN
194, 1, 1, 0, n, y, n, y, n, N
122, 3, 1, 1, n, y, y, n, n, N
685, 3, 2, 1, n, y, y, y, n, N
255, 3, 2, 1, y, n, n, n, n, LN
307, 2, 1, 0, n, y, n, y, n, N
190, 2, 1, 1, y, y, y, n, n, UN
101, 1, 1, 0, n, y, n, y, n, N
486, 2, 1, 0, y, y, y, n, n, UN
799, 3, 1, 1, y, n, y, y, y, UN
531, 3, 1, 0, y, y, n, n, n, UN
281, 3, 1, 0, y, y, n, n, n, UN
220, 1, 1, 1, y, y, n, n, n, UN
406, 1, 1, 1, n, y, n, n, n, N
617, 3, 2, 1, y, n, n, n, y, N
140, 1, 1, 0, y, n, n, n, y, UN
740, 2, 1, 0, y, y, n, n, n, UN
192, 3, 2, 1, n, n, y, y, n, LN
615, 3, 2, 0, n, n, y, y, y, N
424, 2, 1, 1, y, y, n, y, n, UN
183, 1, 1, 1, n, y, y, y, n, N
336, 2, 1, 1, n, y, n, n, n, N
432, 3, 1, 1, n, y, y, n, n, UN
742, 3, 1, 0, y, n, n, y, y, N
464, 2, 1, 1, y, y, n, n, n, UN
727, 2, 1, 1, y, y, y, y, n, UN
322, 2, 1, 0, n, y, n, n, n, N
687, 1, 1, 1, y, y, n, n, n, UN
126, 2, 1, 1, n, y, y, n, n, N
418, 1, 1, 0, n, y, y, n, n, N
761, 3, 2, 0, y, n, y, n, y, N
407, 3, 1, 0, n, n, y, y, y, UN
289, 1, 1, 0, y, n, n, n, y, UN
261, 1, 1, 1, n, y, n, n, n, UN
328, 1, 1, 0, n, y, y, n, n, N
572, 3, 2, 1, y, n, y, n, y, N
425, 3, 1, 0, n, n, n, n, y, N
650, 3, 2, 1, y, n, y, y, y, N
579, 1, 1, 1, n, y, n, n, n, N
770, 3, 2, 1, n, y, y, n, n, N
605, 3, 1, 1, n, n, n, n, y, N
418, 3, 1, 0, y, n, n, y, y, UN
791, 3, 2, 1, y, n, n, n, y, N
235, 1, 1, 0, n, n, y, n, y, UN
307, 1, 1, 1, y, n, n, y, y, UN
494, 3, 2, 0, y, n, n, y, y, N
517, 1, 1, 0, y, y, n, n, n, UN
434, 3, 2, 1, y, n, n, y, y, N
538, 3, 1, 1, n, y, n, n, n, N
553, 3, 2, 0, y, n, y, n, y, N
466, 3, 1, 1, y, n, n, n, y, N
614, 3, 1, 0, y, y, n, n, n, UN
561, 3, 2, 1, y, n, y, y, y, N
656, 1, 1, 1, n, y, n, y, n, N
447, 3, 1, 0, y, n, y, n, y, N
210, 2, 1, 1, n, n, y, y, y, UN
202, 3, 2, 1, y, y, y, y, n, UN
437, 3, 1, 0, y, n, y, y, y, N
280, 3, 1, 1, y, n, y, n, n, LN
214, 2, 1, 0, n, n, y, y, y, UN
368, 3, 2, 1, y, y, y, n, y, UN
427, 2, 1, 1, y, y, n, n, n, UN
768, 3, 2, 0, n, n, n, y, y, UN
486, 3, 2, 1, y, n, y, y, y, N
110, 1, 1, 1, n, n, n, n, n, LN
379, 1, 1, 1, y, n, n, n, y, UN
647, 3, 2, 1, y, n, n, n, y, N
645, 1, 1, 1, y, y, n, y, n, UN
461, 3, 1, 1, y, n, n, y, y, N
422, 3, 2, 1, y, n, y, n, n, LN
416, 3, 1, 1, n, y, n, y, n, N
792, 2, 1, 0, y, y, n, y, n, UN
409, 2, 1, 1, y, y, y, n, n, UN
708, 1, 1, 1, n, y, y, n, n, N
639, 3, 1, 0, n, n, y, n, y, N
247, 3, 1, 1, y, n, n, n, n, LN
584, 1, 1, 0, n, y, y, n, n, N
772, 3, 1, 0, y, n, y, n, y, N
252, 2, 1, 1, n, y, y, y, n, N
403, 3, 2, 0, n, y, n, y, n, N
307, 2, 1, 0, n, y, n, y, n, N
338, 3, 1, 1, n, y, n, n, y, UN
283, 1, 1, 1, y, y, n, n, n, UN
107, 1, 1, 0, y, y, y, y, n, UN
671, 2, 1, 1, y, y, n, n, n, UN
385, 3, 2, 1, y, y, y, n, n, UN
684, 3, 2, 0, y, n, n, n, y, N
183, 3, 2, 1, y, n, y, y, n, LN
179, 2, 1, 0, y, y, n, n, n, UN
447, 3, 1, 1, y, n, n, n, y, N
742, 1, 1, 0, y, y, y, n, n, UN
408, 3, 2, 1, y, n, y, y, y, N
530, 3, 1, 1, y, y, n, n, n, UN
183, 3, 1, 1, n, y, n, n, n, N
140, 1, 1, 1, y, n, y, n, n, LN
283, 1, 1, 0, y, y, y, y, n, UN
411, 3, 1, 1, y, n, y, y, n, LN
105, 3, 2, 1, n, y, y, n, n, N
416, 3, 2, 1, y, n, y, y, y, N
218, 3, 1, 1, n, n, y, y, n, LN
260, 3, 1, 0, y, y, y, n, n, UN
216, 3, 2, 1, n, y, n, y, n, UN
386, 3, 1, 0, n, y, n, n, n, N
209, 3, 1, 0, y, y, n, n, n, UN
286, 2, 1, 0, n, n, y, y, y, UN
298, 3, 1, 1, n, n, n, n, n, LN
690, 2, 1, 0, n, y, y, n, n, N
437, 1, 1, 1, n, y, y, y, n, N
161, 1, 1, 1, n, y, n, y, n, UN
538, 3, 1, 0, y, y, y, n, n, UN
393, 3, 1, 1, y, n, n, n, n, LN
593, 2, 1, 0, n, y, y, n, n, UN
331, 1, 1, 0, n, y, n, y, n, UN
136, 3, 1, 0, y, y, n, y, n, UN
761, 2, 1, 1, y, y, n, n, n, UN
287, 3, 1, 1, y, y, n, y, n, UN
623, 2, 1, 0, n, y, y, n, n, UN
445, 3, 1, 0, y, n, y, n, y, N
676, 3, 2, 1, y, y, n, y, n, UN
371, 1, 1, 0, y, y, n, y, n, UN
690, 3, 1, 0, y, y, y, n, n, UN
400, 3, 2, 0, y, n, n, y, y, UN
706, 3, 1, 1, y, y, n, n, n, UN
187, 1, 1, 0, y, y, y, y, n, UN
101, 1, 1, 0, y, n, n, n, y, UN
506, 3, 2, 1, y, n, n, n, y, N
635, 1, 1, 1, n, y, y, n, n, UN
449, 3, 2, 0, y, n, n, n, y, N
547, 3, 2, 1, y, n, n, y, y, N
740, 3, 2, 1, y, n, n, y, y, N
742, 3, 1, 0, y, n, n, n, y, N
677, 3, 2, 0, y, n, n, y, y, UN
273, 2, 1, 1, y, y, n, y, n, UN
163, 1, 1, 1, n, y, n, y, n, N
254, 3, 1, 0, y, y, y, y, n, UN
663, 2, 1, 0, y, y, y, y, n, UN
769, 3, 1, 0, y, n, y, y, y, N
618, 3, 1, 1, n, n, y, n, y, N
275, 3, 2, 1, n, y, n, n, n, N
444, 3, 2, 1, n, n, y, y, y, N
363, 2, 1, 0, y, y, n, y, n, UN
182, 2, 1, 1, n, y, y, y, n, N
561, 3, 2, 1, n, y, n, n, n, N
232, 1, 1, 0, y, n, n, n, y, UN
645, 2, 1, 1, y, y, n, y, n, UN
371, 3, 1, 1, n, n, y, y, n, LN
104, 1, 1, 0, n, n, n, y, n, LN
120, 2, 1, 1, y, y, n, y, n, UN
433, 3, 1, 1, n, n, n, n, n, LN
414, 3, 1, 0, y, y, n, n, n, UN
607, 2, 1, 0, y, y, y, y, n, UN
127, 1, 1, 0, n, y, y, y, n, N
265, 2, 1, 1, n, n, n, y, y, UN
487, 1, 1, 1, y, y, n, n, n, UN
367, 2, 1, 0, y, y, y, y, n, UN
223, 3, 2, 0, y, y, n, n, n, UN
346, 2, 1, 1, n, y, y, n, n, N
403, 3, 1, 1, n, n, n, y, y, UN
124, 2, 1, 1, n, y, y, n, n, N
614, 1, 1, 0, y, y, y, n, n, UN
681, 1, 1, 1, y, y, n, y, n, UN
311, 2, 1, 1, n, n, n, n, y, UN
677, 3, 2, 0, y, n, y, n, y, N
416, 1, 1, 1, n, y, n, n, n, UN
524, 3, 2, 0, n, y, n, n, n, UN
632, 2, 1, 1, n, y, y, n, n, N
295, 2, 1, 1, y, y, n, y, n, UN
157, 3, 1, 1, y, y, n, y, n, UN
167, 3, 2, 0, y, y, y, n, n, UN
360, 3, 1, 0, n, y, y, n, y, UN
486, 3, 1, 1, y, y, y, y, n, UN
210, 1, 1, 1, n, y, y, y, n, N
646, 3, 2, 1, y, n, y, y, y, N
128, 2, 1, 0, n, y, y, n, n, UN
355, 3, 2, 0, n, y, n, n, n, UN
765, 3, 1, 0, y, n, n, y, y, N
173, 3, 1, 1, n, n, n, y, n, LN
416, 3, 1, 0, y, y, y, n, n, UN
520, 2, 1, 1, y, y, n, y, n, UN
738, 1, 1, 1, n, y, n, n, n, N
572, 3, 1, 1, y, n, n, y, y, N
132, 3, 1, 0, n, y, y, y, n, N
637, 3, 2, 0, n, n, y, n, y, N
548, 3, 2, 1, n, n, n, y, y, N
707, 2, 1, 1, y, y, n, y, n, UN
230, 3, 1, 1, n, n, y, y, n, LN
189, 2, 1, 0, n, y, n, n, n, UN
443, 3, 2, 0, n, n, y, n, y, N
363, 1, 1, 0, n, y, y, n, n, UN
184, 3, 2, 0, n, y, y, n, n, N
121, 1, 1, 1, n, y, y, y, n, N
721, 2, 1, 1, y, y, n, n, n, UN
685, 3, 1, 0, y, y, n, y, n, UN
143, 1, 1, 1, y, n, n, y, n, LN
394, 3, 1, 1, n, y, y, y, n, N
235, 3, 1, 0, y, y, y, n, y, UN
650, 3, 1, 0, y, n, y, n, y, N
519, 1, 1, 0, y, y, y, n, n, UN
296, 1, 1, 0, y, y, n, n, n, UN
746, 3, 1, 0, y, n, y, n, y, N
745, 3, 1, 0, n, n, n, y, y, N
342, 3, 2, 1, n, y, n, y, n, N
231, 2, 1, 1, n, y, n, y, n, UN
641, 1, 1, 1, y, y, n, n, n, UN
440, 3, 2, 0, y, n, n, n, y, N
750, 2, 1, 1, y, y, y, y, n, UN
383, 3, 1, 1, n, y, n, y, n, N
405, 3, 2, 0, n, n, y, n, y, N
256, 3, 1, 0, y, y, y, y, n, UN
744, 3, 2, 0, y, n, n, n, y, N
110, 3, 1, 0, n, y, y, y, n, N
311, 1, 1, 1, y, y, n, n, n, UN
178, 3, 1, 1, n, n, y, n, n, LN
118, 2, 1, 0, n, y, y, n, n, N
448, 3, 2, 1, y, n, n, n, n, LN
683, 3, 2, 0, y, n, y, y, y, N
339, 1, 1, 1, y, n, n, y, y, UN
713, 1, 1, 0, n, y, y, y, n, N
337, 1, 1, 0, n, y, y, n, n, N
581, 3, 2, 1, y, y, y, n, n, UN
203, 2, 1, 1, n, y, y, y, n, N
179, 1, 1, 0, n, n, n, y, y, UN
647, 3, 1, 1, n, n, n, y, y, N
124, 3, 2, 0, n, y, n, y, n, N
441, 3, 2, 1, y, y, n, n, n, UN
624, 3, 1, 0, y, n, y, y, y, UN
589, 2, 1, 1, y, y, n, n, n, UN
734, 2, 1, 0, y, y, y, y, n, UN
532, 3, 1, 0, y, n, y, n, y, N
184, 3, 1, 0, y, y, n, n, n, UN
362, 2, 1, 1, y, n, n, y, y, UN
371, 1, 1, 0, n, y, n, y, n, N
345, 2, 1, 0, n, y, n, n, n, UN
753, 3, 1, 0, y, y, n, y, n, UN
341, 3, 2, 0, n, y, n, n, y, UN
149, 1, 1, 0, n, y, y, n, n, N
368, 2, 1, 1, n, n, y, y, y, UN
307, 2, 1, 0, n, y, y, y, n, N
336, 2, 1, 1, y, y, y, n, n, UN
237, 3, 2, 0, n, y, y, n, n, N
111, 2, 1, 1, y, n, y, y, y, UN
527, 3, 2, 0, y, n, n, y, y, N
216, 3, 2, 1, y, y, n, n, y, UN
428, 3, 2, 1, y, n, y, n, n, LN
475, 3, 1, 0, y, n, y, y, y, N
730, 3, 2, 1, y, n, n, n, y, UN
225, 3, 2, 1, n, y, y, y, n, N
110, 3, 1, 1, n, y, n, y, n, N
412, 1, 1, 1, y, y, n, y, n, UN
537, 3, 1, 1, y, n, n, n, y, N
259, 3, 1, 1, y, y, n, n, n, UN
404, 3, 1, 1, y, n, n, n, n, LN
147, 2, 1, 1, n, y, n, n, n, N
334, 2, 1, 1, y, y, y, n, n, UN
394, 2, 1, 0, y, n, n, y, y, UN
660, 3, 1, 1, y, n, n, y, y, UN
740, 1, 1, 1, y, y, n, n, n, UN
252, 2, 1, 1, y, y, n, y, n, UN
610, 3, 1, 1, y, y, y, y, n, UN
354, 3, 2, 1, n, y, y, n, n, N
335, 3, 1, 0, y, y, y, y, n, UN
634, 3, 1, 0, n, y, y, n, n, UN
754, 2, 1, 1, n, y, y, y, n, N
414, 1, 1, 0, y, y, n, y, n, UN
443, 3, 2, 0, y, y, y, n, y, UN
546, 3, 1, 1, y, n, y, y, y, N
194, 3, 2, 1, y, n, y, y, n, LN
350, 1, 1, 0, n, n, y, n, y, UN
224, 1, 1, 0, n, y, n, y, n, N
209, 2, 1, 1, y, n, y, n, y, UN
174, 1, 1, 0, n, n, y, n, y, UN
520, 3, 2, 0, y, n, n, n, y, N
390, 1, 1, 0, y, n, y, y, y, UN
382, 3, 1, 0, n, y, n, y, y, UN
